pop_no,population,stat_area,CU,year,escapement,esc_2,er_E,er_2,er_3,er_4,total_runE,total_run2,total_run3,total_run4,total_run5,age_3,age_4,rec_E,rec_2,rec_3,rec_4,rec_5,RS_E,RS_2,RS_3,RS_4,RS_5
3,tsimtack_lk,5,hecate_strait_mainland,2001,NA,NA,0.157,0.153333333,0.177833333,0.113,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2002,150,NA,0.118,0.119,0.1325,0.078,170.0680272,170.261067,172.9106628,162.6898048,NA,0.854411765,0.145588235,278.4494114,325.7394454,386.3213686,322.0481239,NA,1.856329409,2.171596302,2.57547579,2.146987493,NA
3,tsimtack_lk,5,hecate_strait_mainland,2003,100,NA,0.159,0.161333333,0.180333333,0.123,118.9060642,119.2368839,122.0008133,114.0250855,NA,0.854411765,0.145588235,130.685111,139.2312888,146.2452041,141.3902753,NA,1.30685111,1.392312888,1.462452041,1.413902753,NA
3,tsimtack_lk,5,hecate_strait_mainland,2004,NA,NA,0.22,0.384,0.412,0.369,NA,NA,NA,NA,NA,0.854411765,0.145588235,139.4035243,152.7236692,162.0706652,153.9255285,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2005,250,NA,0.177,0.301333333,0.415333333,0.292,303.7667072,357.8244275,427.5940707,353.1073446,NA,0.854411765,0.145588235,178.7290995,187.053861,198.3900874,188.2712597,NA,0.714916398,0.748215444,0.79356035,0.753085039,NA
3,tsimtack_lk,5,hecate_strait_mainland,2006,110,NA,0.153,0.199666667,0.236666667,0.213,129.8701299,137.4427322,144.1048035,139.7712834,NA,0.854411765,0.145588235,313.7039812,332.4397116,346.5819243,332.0069439,NA,2.851854374,3.022179196,3.150744767,3.018244944,NA
3,tsimtack_lk,5,hecate_strait_mainland,2007,110,NA,0.188,0.265333333,0.307333333,0.271,135.4679803,149.7277677,158.8065448,150.8916324,NA,0.854411765,0.145588235,617.9253657,680.3708124,698.9465055,680.8939794,NA,5.617503324,6.185189204,6.354059141,6.189945268,NA
3,tsimtack_lk,5,hecate_strait_mainland,2008,130,NA,0.2,0.236666667,0.282666667,0.243,162.5,170.3056769,181.2267658,171.7305152,NA,0.854411765,0.145588235,991.7789348,1060.854446,1092.3842,1081.886592,NA,7.629068729,8.160418817,8.402955384,8.322204555,NA
3,tsimtack_lk,5,hecate_strait_mainland,2009,220,NA,0.197,0.229,0.2645,0.229,273.9726027,285.3437095,299.1162475,285.3437095,NA,0.854411765,0.145588235,699.9329453,786.7323861,815.130487,803.6148912,NA,3.181513388,3.576056301,3.705138577,3.65279496,NA
3,tsimtack_lk,5,hecate_strait_mainland,2010,455,NA,0.168,0.252666667,0.272166667,0.249,546.875,608.8314005,625.1431188,605.8588549,NA,0.854411765,0.145588235,466.3788829,524.2429188,545.2379466,516.4897104,NA,1.025008534,1.152182239,1.198325157,1.135142221,NA
3,tsimtack_lk,5,hecate_strait_mainland,2011,860,NA,0.169,0.218333333,0.240333333,0.233,1034.897714,1100.21322,1132.075472,1121.25163,NA,0.854411765,0.145588235,400.249711,436.5617352,453.4537532,429.4077911,NA,0.465406641,0.507629925,0.527271806,0.499311385,NA
3,tsimtack_lk,5,hecate_strait_mainland,2012,639,NA,0.135,0.23,0.2565,0.249,738.7283237,829.8701299,859.4485541,850.8655126,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2013,400,NA,0.153,0.250333333,0.279333333,0.24,472.2550177,533.5704758,555.0416281,526.3157895,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2014,390,NA,0.097,0.169333333,0.200333333,0.15,431.8936877,469.5024077,487.7032097,458.8235294,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2015,180,NA,0.161,0.26,0.287,0.299,214.5411204,243.2432432,252.454418,256.7760342,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2016,NA,NA,0.166,0.251,0.279,0.247,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2017,NA,NA,0.176141689,0.281349909,0.31269766,0.273,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2018,NA,NA,0.168861669,0.326624505,0.345048157,0.226,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2019,NA,NA,0.156276728,0.294310077,0.31510958,0.244,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2020,NA,NA,0.071730432,0.241841074,0.254265272,0.118,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2021,NA,NA,NA,NA,NA,0.184,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2022,NA,NA,NA,NA,NA,0.182,NA,NA,NA,NA,NA,0.854411765,0.145588235,1640.580472,1678.19383,1343.908727,1676.904662,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2023,NA,NA,NA,NA,NA,0.154,NA,NA,NA,NA,NA,0.854411765,0.145588235,1197.952962,1265.797815,1051.05846,1265.01706,NA,NA,NA,NA,NA,NA
3,tsimtack_lk,5,hecate_strait_mainland,2024,NA,NA,NA,NA,NA,0.206,NA,NA,NA,NA,NA,0.854411765,0.145588235,1066.701681,1147.746686,970.5725907,1147.879596,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1980,750,NA,0.562,0.570333333,0.461333333,0.57,1712.328767,1745.539178,1392.326733,1744.186047,NA,0.713592233,0.286407767,1246.077818,1268.88974,990.0278678,1269.144592,NA,1.66143709,1.691852986,1.320037157,1.692192789,NA
4,brim,6,brim_wahoo,1981,600,NA,0.508,0.532333333,0.433833333,0.532,1219.512195,1282.965075,1059.758611,1282.051282,NA,0.713592233,0.286407767,1456.787002,1505.313592,1209.826671,1504.486914,NA,2.427978336,2.508855987,2.016377785,2.50747819,NA
4,brim,6,brim_wahoo,1982,600,NA,0.44,0.485,0.4,0.485,1071.428571,1165.048544,1000,1165.048544,NA,0.713592233,0.286407767,883.7374531,887.6113278,689.6966844,888.3491781,NA,1.472895755,1.479352213,1.149494474,1.480581964,NA
4,brim,6,brim_wahoo,1983,400,NA,0.615,0.617666667,0.498666667,0.618,1038.961039,1046.207498,797.8723404,1047.120419,NA,0.713592233,0.286407767,1187.19925,1179.693537,910.938857,1180.689179,NA,2.967998125,2.949233843,2.277347142,2.951722948,NA
4,brim,6,brim_wahoo,1984,800,NA,0.546,0.561333333,0.455333333,0.561,1762.114537,1823.708207,1468.78825,1822.323462,NA,0.713592233,0.286407767,1103.998578,1158.819108,974.6201912,992.8694809,NA,1.379998223,1.448523885,1.218275239,1.241086851,NA
4,brim,6,brim_wahoo,1985,300,NA,0.569,0.578666667,0.468666667,0.579,696.0556845,712.0253165,564.6173149,712.5890736,NA,0.713592233,0.286407767,1903.379062,2001.769675,1691.03433,1596.85249,NA,6.344596874,6.672565582,5.636781099,5.322841633,NA
4,brim,6,brim_wahoo,1986,500,NA,0.63,0.622666667,0.500666667,0.623,1351.351351,1325.088339,1001.335113,1326.259947,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1987,400,NA,0.486,0.510666667,0.416666667,0.511,778.2101167,817.4386921,685.7142857,817.99591,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1988,1000,NA,0.478,0.502333333,0.409833333,0.3,1915.708812,2009.377093,1694.4366,1428.571429,NA,0.713592233,0.286407767,423.1120008,448.7606888,327.9148342,448.1278087,NA,0.423112001,0.448760689,0.327914834,0.448127809,NA
4,brim,6,brim_wahoo,1989,1000,NA,0.466,0.495666667,0.405666667,0.504,1872.659176,1982.815598,1682.557487,2016.129032,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1990,NA,NA,0.529,0.561333333,0.458833333,0.569,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1991,75,NA,0.503,0.528,0.3935,0.535,150.9054326,158.8983051,123.6603462,161.2903226,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1992,500,NA,0.546,0.573,0.4025,0.57,1101.321586,1170.960187,836.8200837,1162.790698,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1993,NA,NA,0.461,0.484,0.3555,0.39,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1994,250,NA,0.549,0.580333333,0.420833333,0.581,554.3237251,595.7108817,431.6546763,596.6587112,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1995,NA,NA,0.325,0.353,0.2695,0.348,NA,NA,NA,NA,NA,0.713592233,0.286407767,373.7771317,363.5361374,330.2566273,362.0649751,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1996,NA,NA,0.57,0.585,0.461,0.581,NA,NA,NA,NA,NA,0.713592233,0.286407767,1018.813598,1049.201034,906.2886346,999.9397815,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1997,NA,NA,0.537,0.508333333,0.347833333,0.498,NA,NA,NA,NA,NA,0.713592233,0.286407767,1995.556754,2123.387413,1782.71421,1963.582833,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,1998,175,NA,0.214,0.185666667,0.117166667,0.183,222.6463104,214.8997135,198.2254106,214.1982864,NA,0.713592233,0.286407767,2568.664237,2636.067673,2297.142358,2487.65444,NA,14.67808135,15.06324385,13.12652776,14.21516823,NA
4,brim,6,brim_wahoo,1999,580,NA,0.227,0.209666667,0.120166667,0.206,750.3234153,733.8675664,659.2157606,730.4785894,NA,0.713592233,0.286407767,2022.39054,2066.285163,1887.581729,1942.616181,NA,3.486880242,3.562560625,3.254451256,3.349338243,NA
4,brim,6,brim_wahoo,2000,1200,NA,0.289,0.346,0.2115,0.282,1687.763713,1834.862385,1521.876982,1671.309192,NA,0.713592233,0.286407767,1775.878364,2024.39535,1754.620502,1945.325601,NA,1.479898637,1.686996125,1.462183752,1.621104667,NA
4,brim,6,brim_wahoo,2001,2000,NA,0.276,0.296333333,0.177833333,0.257,2762.430939,2842.254856,2432.596797,2691.79004,NA,0.713592233,0.286407767,1715.039272,2327.303176,2020.762529,2261.538991,NA,0.857519636,1.163651588,1.010381264,1.130769496,NA
4,brim,6,brim_wahoo,2002,1700,NA,0.185,0.199,0.1325,0.141,2085.889571,2122.347066,1959.654179,1979.045402,NA,0.713592233,0.286407767,1778.124139,2058.220123,1971.3604,2056.354717,NA,1.045955376,1.21071772,1.159623765,1.209620422,NA
4,brim,6,brim_wahoo,2003,1400,NA,0.249,0.273333333,0.180333333,0.244,1864.181092,1926.605505,1708.011387,1851.851852,NA,0.713592233,0.286407767,997.0713799,1075.717548,933.4887434,1082.464093,NA,0.712193843,0.768369677,0.666777674,0.773188638,NA
4,brim,6,brim_wahoo,2004,1100,NA,0.293,0.515,0.412,0.495,1555.869873,2268.041237,1870.748299,2178.217822,NA,0.713592233,0.286407767,1076.823211,1157.670935,922.9742335,1159.933766,NA,0.978930192,1.052428122,0.839067485,1.054485242,NA
4,brim,6,brim_wahoo,2005,1400,NA,0.337,0.434333333,0.415333333,0.433,2111.613876,2474.955804,2394.526796,2469.135802,NA,0.713592233,0.286407767,1611.645923,1593.975593,1267.957239,1593.116033,NA,1.151175659,1.138553995,0.905683742,1.137940023,NA
4,brim,6,brim_wahoo,2006,700,NA,0.261,0.313666667,0.236666667,0.319,947.2259811,1019.912579,917.0305677,1027.900147,NA,0.713592233,0.286407767,2469.079503,2361.119066,1915.59296,2360.605449,NA,3.527256433,3.373027237,2.736561371,3.372293499,NA
4,brim,6,brim_wahoo,2007,675,NA,0.398,0.444333333,0.307333333,0.446,1121.262458,1214.757049,974.4947064,1218.411552,NA,0.713592233,0.286407767,814.6097207,823.6556961,715.6602281,821.1895574,NA,1.206829216,1.220230661,1.060237375,1.216577122,NA
4,brim,6,brim_wahoo,2008,570,NA,0.41,0.438666667,0.282666667,0.438,966.1016949,1015.43943,794.6096654,1014.234875,NA,0.713592233,0.286407767,1214.715675,1105.55304,954.1912778,1100.910587,NA,2.131080132,1.939566736,1.674019786,1.931422083,NA
4,brim,6,brim_wahoo,2009,1800,NA,0.441,0.407,0.2645,0.407,3220.035778,3035.413153,2447.314752,3035.413153,NA,0.713592233,0.286407767,1279.283384,1350.751026,1118.194585,1338.04737,NA,0.710712991,0.750417236,0.621219214,0.74335965,NA
4,brim,6,brim_wahoo,2010,430,NA,0.281,0.368666667,0.272166667,0.367,598.0528512,681.0982049,590.7945958,679.3048973,NA,0.713592233,0.286407767,2175.103097,2277.036125,1912.433987,2245.150576,NA,5.058379296,5.295432849,4.447520901,5.221280409,NA
4,brim,6,brim_wahoo,2011,780,NA,0.424,0.338333333,0.240333333,0.336,1354.166667,1178.84131,1026.766125,1174.698795,NA,0.713592233,0.286407767,1544.074186,1598.836709,1438.103096,1585.374413,NA,1.979582289,2.049790653,1.843721918,2.032531299,NA
4,brim,6,brim_wahoo,2012,575,NA,0.337,0.377,0.2565,0.373,867.2699849,922.953451,773.3691997,917.0653907,NA,0.713592233,0.286407767,1179.693661,1148.761774,974.8811882,1176.826814,NA,2.05164115,1.997846564,1.695445545,2.046655329,NA
4,brim,6,brim_wahoo,2013,1425,NA,0.382,0.410333333,0.279333333,0.403,2305.825243,2416.619559,1977.3358,2386.934673,NA,0.713592233,0.286407767,2058.28857,1994.172329,1673.664568,1974.557608,NA,1.444413032,1.399419178,1.174501451,1.385654462,NA
4,brim,6,brim_wahoo,2014,1400,NA,0.243,0.274333333,0.200333333,0.26,1849.405548,1929.26045,1750.729471,1891.891892,NA,0.713592233,0.286407767,1597.249176,1587.016525,1322.493188,1522.752836,NA,1.140892269,1.133583232,0.944637991,1.087680597,NA
4,brim,6,brim_wahoo,2015,470,NA,0.4,0.394,0.287,0.428,783.3333333,775.5775578,659.1865358,821.6783217,NA,0.713592233,0.286407767,1014.221035,993.3788987,896.3782235,864.297099,NA,2.157917096,2.113572125,1.90718771,1.838929998,NA
4,brim,6,brim_wahoo,2016,1270,NA,0.414,0.389,0.279,0.384,2167.235495,2078.559738,1761.442441,2061.688312,NA,0.713592233,0.286407767,900.4385183,955.0939014,879.8036955,851.940664,NA,0.709006707,0.752042442,0.692758815,0.67081942,NA
4,brim,6,brim_wahoo,2017,1000,NA,0.440354223,0.439436417,0.31269766,0.431,1786.844537,1783.918954,1454.963765,1757.469244,NA,0.713592233,0.286407767,NA,NA,NA,1471.177019,NA,NA,NA,NA,1.471177019,NA
4,brim,6,brim_wahoo,2018,650,NA,0.422154172,0.407166419,0.345048157,0.307,1124.867514,1096.429118,992.4393785,937.950938,NA,0.713592233,0.286407767,NA,NA,NA,1920.820383,NA,NA,NA,NA,2.955108282,NA
4,brim,6,brim_wahoo,2019,450,NA,0.390691819,0.389107094,0.31510958,0.339,738.5425215,736.6266585,657.0394137,680.7866868,NA,0.713592233,0.286407767,NA,NA,NA,2132.239186,NA,NA,NA,NA,4.738309303,NA
4,brim,6,brim_wahoo,2020,1070,NA,0.17932608,0.28638626,0.254265272,0.163,1303.80651,1499.410591,1434.826567,1278.375149,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,2021,1450,NA,NA,NA,NA,0.257,NA,NA,NA,1951.547779,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,brim,6,brim_wahoo,2022,1350,NA,NA,NA,NA,0.268,NA,NA,NA,1844.262295,NA,0.713592233,0.286407767,7087.037838,7401.977268,7322.43954,7397.411919,NA,5.249657658,5.482946124,5.424029289,5.479564384,NA
4,brim,6,brim_wahoo,2023,2200,NA,NA,NA,NA,0.228,NA,NA,NA,2849.740933,NA,0.713592233,0.286407767,6562.483776,7016.456999,6950.955202,7013.432028,NA,2.982947171,3.189298636,3.159525092,3.187923649,NA
4,brim,6,brim_wahoo,2024,NA,NA,NA,NA,NA,0.235,NA,NA,NA,NA,NA,0.713592233,0.286407767,6644.438558,7114.786156,7042.449907,7116.34994,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1980,4000,NA,0.447,0.467333333,0.461333333,0.467,7233.273056,7509.386733,7425.742574,7504.690432,NA,0.713592233,0.286407767,7624.467435,7900.968903,7796.916864,7903.549841,NA,1.906116859,1.975242226,1.949229216,1.97588746,NA
5,kemano,6,northern_coastal,1981,4000,NA,0.405,0.439333333,0.433833333,0.439,6722.689076,7134.363853,7065.057404,7130.124777,NA,0.713592233,0.286407767,6622.772551,6934.529575,6857.687278,6932.29101,NA,1.655693138,1.733632394,1.71442182,1.733072752,NA
5,kemano,6,northern_coastal,1982,4000,NA,0.351,0.405,0.4,0.405,6163.328197,6722.689076,6666.666667,6722.689076,NA,0.713592233,0.286407767,6789.248544,6983.759939,6896.966844,6988.317941,NA,1.697312136,1.745939985,1.724241711,1.747079485,NA
5,kemano,6,northern_coastal,1983,4000,NA,0.49,0.505666667,0.498666667,0.506,7843.137255,8091.706001,7978.723404,8097.165992,NA,0.713592233,0.286407767,7631.803764,7742.273235,7636.43434,7747.468755,NA,1.907950941,1.935568309,1.909108585,1.936867189,NA
5,kemano,6,northern_coastal,1984,4000,NA,0.435,0.461333333,0.455333333,0.461,7079.646018,7425.742574,7343.941248,7421.150278,NA,0.713592233,0.286407767,3014.875429,3189.991576,3164.500182,2973.027285,NA,0.753718857,0.797497894,0.791125046,0.743256821,NA
5,kemano,6,northern_coastal,1985,3000,NA,0.453,0.474666667,0.468666667,0.475,5484.460695,5710.659898,5646.173149,5714.285714,NA,0.713592233,0.286407767,6435.511665,6817.653167,6764.137319,6273.111658,NA,2.145170555,2.272551056,2.25471244,2.091037219,NA
5,kemano,6,northern_coastal,1986,5000,NA,0.502,0.507666667,0.500666667,0.508,10040.16064,10155.72106,10013.35113,10162.60163,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1987,1000,NA,0.387,0.421666667,0.416666667,0.422,1631.32137,1729.106628,1714.285714,1730.103806,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1988,4000,NA,0.381,0.414333333,0.409833333,0.341,6462.035541,6829.823563,6777.746399,6069.802731,NA,0.713592233,0.286407767,2759.774671,2918.795757,2832.491879,2895.317688,NA,0.689943668,0.729698939,0.70812297,0.723829422,NA
5,kemano,6,northern_coastal,1989,4000,NA,0.372,0.410666667,0.405666667,0.41,6369.426752,6787.330317,6730.22995,6779.661017,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1990,NA,NA,0.421,0.464333333,0.458833333,0.462,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1991,2000,NA,0.376,0.41,0.3935,0.404,3205.128205,3389.830508,3297.609233,3355.704698,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1992,1000,NA,0.394,0.427,0.4025,0.428,1650.165017,1745.200698,1673.640167,1748.251748,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1993,NA,NA,0.342,0.372,0.3555,0.272,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1994,NA,NA,0.402,0.441333333,0.420833333,0.436,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1995,NA,NA,0.245,0.278,0.2695,0.268,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1996,NA,NA,0.447,0.472,0.461,0.441,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1997,NA,NA,0.437,0.366333333,0.347833333,0.337,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1998,10000,NA,0.154,0.113666667,0.117166667,0.113,11820.33097,11282.43701,11327.16632,11273.95716,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,1999,NA,NA,0.156,0.129666667,0.120166667,0.127,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2000,NA,NA,0.194,0.239,0.2115,0.163,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2001,NA,NA,0.195,0.201333333,0.177833333,0.161,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2002,NA,NA,0.136,0.146,0.1325,0.105,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2003,NA,NA,0.186,0.198333333,0.180333333,0.16,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2004,NA,NA,0.255,0.428,0.412,0.413,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2005,NA,NA,0.212,0.346333333,0.415333333,0.337,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2006,NA,NA,0.182,0.237666667,0.236666667,0.251,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2007,NA,NA,0.239,0.325333333,0.307333333,0.331,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2008,NA,NA,0.259,0.304666667,0.282666667,0.311,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2009,NA,NA,0.247,0.288,0.2645,0.288,NA,NA,NA,NA,NA,0.713592233,0.286407767,14890.34176,16480.25825,15970.69179,16777.73899,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2010,NA,NA,0.197,0.290666667,0.272166667,0.287,NA,NA,NA,NA,NA,0.713592233,0.286407767,10319.05378,11346.36077,11038.27958,11158.07203,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2011,NA,NA,0.254,0.258333333,0.240333333,0.273,NA,NA,NA,NA,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2012,13050,NA,0.202,0.279,0.2565,0.298,16353.38346,18099.8613,17552.11836,18589.74359,NA,0.713592233,0.286407767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2013,8670,NA,0.229,0.303333333,0.279333333,0.293,11245.13619,12444.97608,12030.52729,12263.08345,NA,0.713592233,0.286407767,14401.84388,15514.53752,15095.75726,15379.81415,NA,1.661112328,1.789450694,1.741148473,1.773911666,NA
5,kemano,6,northern_coastal,2014,6850,NA,0.145,0.204333333,0.200333333,0.185,8011.695906,8609.132803,8566.069195,8404.907975,NA,0.713592233,0.286407767,12443.49446,13788.68075,13377.33153,13510.06862,NA,1.816568535,2.012946096,1.952895113,1.972272792,NA
5,kemano,6,northern_coastal,2015,NA,NA,0.24,0.304,0.287,0.343,NA,NA,NA,NA,NA,0.713592233,0.286407767,2755.074821,3167.591992,3124.382031,2797.26426,NA,NA,NA,NA,NA,NA
5,kemano,6,northern_coastal,2016,10200,NA,0.252,0.297,0.279,0.292,13636.36364,14509.24609,14147.01803,14406.77966,NA,0.713592233,0.286407767,3789.812021,4429.08127,4388.18146,3953.309934,NA,0.371550198,0.434223654,0.430213869,0.387579405,NA
5,kemano,6,northern_coastal,2017,12000,NA,0.264212534,0.334045411,0.31269766,0.326,16309.05737,18019.24667,17459.56517,17804.1543,NA,0.713592233,0.286407767,NA,NA,NA,7038.43679,NA,NA,NA,NA,0.586536399,NA
5,kemano,6,northern_coastal,2018,2100,NA,0.253292503,0.353471809,0.345048157,0.253,2812.346212,3248.118227,3206.342608,2811.24498,NA,0.713592233,0.286407767,NA,NA,NA,6466.611588,NA,NA,NA,NA,3.079338851,NA
5,kemano,6,northern_coastal,2019,2000,NA,0.234415092,0.325909083,0.31510958,0.276,2612.381694,2966.958832,2920.175172,2762.430939,NA,0.713592233,0.286407767,NA,NA,NA,4399.075086,NA,NA,NA,NA,2.199537543,NA
5,kemano,6,northern_coastal,2020,6000,NA,0.107595648,0.256689469,0.254265272,0.133,6723.409613,8071.996498,8045.75645,6920.415225,NA,0.713592233,0.286407767,NA,NA,NA,4314.423434,NA,NA,NA,NA,0.719070572,NA
5,kemano,6,northern_coastal,2021,5800,NA,NA,NA,NA,0.209,NA,NA,NA,7332.490518,NA,0.713592233,0.286407767,NA,NA,NA,2584.074847,NA,NA,NA,NA,0.445530146,NA
5,kemano,6,northern_coastal,2022,3400,NA,NA,NA,NA,0.211,NA,NA,NA,4309.252218,NA,0.713592233,0.286407767,165.1420062,172.2785741,170.4141928,172.1720285,NA,0.048571178,0.050670169,0.050121821,0.050638832,NA
5,kemano,6,northern_coastal,2023,3800,NA,NA,NA,NA,0.178,NA,NA,NA,4622.871046,NA,0.713592233,0.286407767,123.0465708,131.5585687,130.33041,131.5018505,NA,0.032380677,0.034620676,0.034297476,0.03460575,NA
5,kemano,6,northern_coastal,2024,2780,NA,NA,NA,NA,0.216,NA,NA,NA,3545.918367,NA,0.713592233,0.286407767,138.6228194,147.886787,146.328238,147.9258816,NA,0.049864324,0.053196686,0.052636057,0.053210749,NA
